institutionCode	url	xxh64
F	https://fm-digital-assets.fieldmuseum.org/134/943/20424_a.jpg	b983c59ebfab797e
F	https://fm-digital-assets.fieldmuseum.org/134/944/20425.jpg	6312167300bc8b86
F	https://fm-digital-assets.fieldmuseum.org/134/945/20427.jpg	b6fe63e49350093f
F	https://fm-digital-assets.fieldmuseum.org/134/946/20427_a.jpg	cd4aa5649e745373
F	https://fm-digital-assets.fieldmuseum.org/134/947/20428.jpg	60efeff568652866
F	https://fm-digital-assets.fieldmuseum.org/134/948/20429.jpg	98bd6884dd1f7bc9
F	https://fm-digital-assets.fieldmuseum.org/134/949/20444.jpg	bc7c22257ffba4f8
F	https://fm-digital-assets.fieldmuseum.org/134/950/20447.jpg	3f157a079bb291d7
F	https://fm-digital-assets.fieldmuseum.org/134/951/20447_a.jpg	bdb77957882a69f6
F	https://fm-digital-assets.fieldmuseum.org/134/952/20448.jpg	392179bcbe3ace9e
F	https://fm-digital-assets.fieldmuseum.org/134/953/20448_a.jpg	763c6eff41e52f81
F	https://fm-digital-assets.fieldmuseum.org/134/954/20456.jpg	4e4cbd256663237a
F	https://fm-digital-assets.fieldmuseum.org/134/955/20465.jpg	170c4043359eda2e
F	https://fm-digital-assets.fieldmuseum.org/134/956/20471.jpg	83292a221341968d
F	https://fm-digital-assets.fieldmuseum.org/134/957/20471_a.jpg	80a6c9220ce249f4
F	https://fm-digital-assets.fieldmuseum.org/134/958/20471_b.jpg	b2babf143d098fc3
F	https://fm-digital-assets.fieldmuseum.org/134/959/20471_c.jpg	33fa3b2bc4cc1858
F	https://fm-digital-assets.fieldmuseum.org/134/960/20471_d.jpg	a2ba65a6f784dd75
F	https://fm-digital-assets.fieldmuseum.org/134/961/20471_e.jpg	9c3faf884df7d4c8
F	https://fm-digital-assets.fieldmuseum.org/134/962/20471_f.jpg	9079467d85ee1a49
F	https://fm-digital-assets.fieldmuseum.org/134/963/20472.jpg	10bbe92f56cb3a23
F	https://fm-digital-assets.fieldmuseum.org/134/964/20472_a.jpg	f9def6058b7464c1
F	https://fm-digital-assets.fieldmuseum.org/134/965/20473.jpg	38a5c533e1dd4703
F	https://fm-digital-assets.fieldmuseum.org/134/966/20474.jpg	8ad3c989980198a4
F	https://fm-digital-assets.fieldmuseum.org/134/968/20474_a.jpg	8a9e6cf4aff278a2
F	https://fm-digital-assets.fieldmuseum.org/134/971/2210186.jpg	c30bb54926a89b9f
F	https://fm-digital-assets.fieldmuseum.org/134/972/2408.jpg	26bce8d2ed242ac8
F	https://fm-digital-assets.fieldmuseum.org/134/973/2409.jpg	2af7f226f56fa1d2
F	https://fm-digital-assets.fieldmuseum.org/134/974/268005.jpg	8b8c79fe3087ba5d
F	https://fm-digital-assets.fieldmuseum.org/134/975/268006.jpg	decf4fd2a7a1e981
F	https://fm-digital-assets.fieldmuseum.org/134/976/268247.jpg	815e386e9883be7e
F	https://fm-digital-assets.fieldmuseum.org/134/977/268248.jpg	45b59c84eb94333a
F	https://fm-digital-assets.fieldmuseum.org/134/978/268249.jpg	f68ce75afa0c744a
F	https://fm-digital-assets.fieldmuseum.org/134/979/268250.jpg	074e37ce50418d2b
F	https://fm-digital-assets.fieldmuseum.org/134/985/268772.jpg	7b77d1153bc28aa1
F	https://fm-digital-assets.fieldmuseum.org/134/986/268926.jpg	d0b51f915231a1c4
F	https://fm-digital-assets.fieldmuseum.org/134/987/268926_a.jpg	11178a2aad0e95d3
F	https://fm-digital-assets.fieldmuseum.org/134/988/268928.jpg	7660d3a0d4196ef8
F	https://fm-digital-assets.fieldmuseum.org/134/989/268928_a.jpg	0a5765950178542d
F	https://fm-digital-assets.fieldmuseum.org/134/990/268929.jpg	97b033b7d9ec9299
F	https://fm-digital-assets.fieldmuseum.org/134/991/268929_a.jpg	b686fc1039ecdb6f
F	https://fm-digital-assets.fieldmuseum.org/134/992/268932.jpg	76f23c635b44a4d5
F	https://fm-digital-assets.fieldmuseum.org/134/993/268932_a.jpg	20e1c0d61f622a86
F	https://fm-digital-assets.fieldmuseum.org/134/994/268933.jpg	c8f1180592297153
F	https://fm-digital-assets.fieldmuseum.org/134/995/268933_a.jpg	d863a6f77de65340
F	https://fm-digital-assets.fieldmuseum.org/134/996/268967.jpg	96090bc4b02f5ea0
F	https://fm-digital-assets.fieldmuseum.org/134/997/268968.jpg	798920906f4efdf7
F	https://fm-digital-assets.fieldmuseum.org/134/998/268980.jpg	9fff5a69ae0fdc48
F	https://fm-digital-assets.fieldmuseum.org/134/999/269342.jpg	2c13d375d53bfe3e
F	https://fm-digital-assets.fieldmuseum.org/135/000/269361.jpg	4c934a5a12db9cc8
F	https://fm-digital-assets.fieldmuseum.org/135/001/269361_a.jpg	70d28feff66f7228
F	https://fm-digital-assets.fieldmuseum.org/135/002/269364.jpg	e69d313de726099a
F	https://fm-digital-assets.fieldmuseum.org/135/003/269365.jpg	cd80ceeaad1e4f95
F	https://fm-digital-assets.fieldmuseum.org/135/004/269368.jpg	f6a8cd5660ef7984
F	https://fm-digital-assets.fieldmuseum.org/135/005/269369.jpg	dc26e3f95ab8f75d
F	https://fm-digital-assets.fieldmuseum.org/135/006/269375.jpg	3b8792cddc440c85
F	https://fm-digital-assets.fieldmuseum.org/135/007/269381.jpg	f14f99aa66e9e4b1
F	https://fm-digital-assets.fieldmuseum.org/135/008/269381_a.jpg	ce962a2f5f4c2cd8
F	https://fm-digital-assets.fieldmuseum.org/135/009/269381_b.jpg	5cb8669929d80332
F	https://fm-digital-assets.fieldmuseum.org/135/010/269387.jpg	f32822f3cb9b9a75
F	https://fm-digital-assets.fieldmuseum.org/135/011/269389.jpg	e9a825505f2adb11
F	https://fm-digital-assets.fieldmuseum.org/135/012/269390.jpg	cd7441efaf65267e
F	https://fm-digital-assets.fieldmuseum.org/135/014/269390_a.jpg	615c225622207099
F	https://fm-digital-assets.fieldmuseum.org/135/015/269394.jpg	9385414c68d0f288
F	https://fm-digital-assets.fieldmuseum.org/135/016/269400.jpg	8e8252b2b5ca2cbf
F	https://fm-digital-assets.fieldmuseum.org/135/019/269407.jpg	57ef13b8845484e7
F	https://fm-digital-assets.fieldmuseum.org/135/020/269412.jpg	a01948915266c746
F	https://fm-digital-assets.fieldmuseum.org/135/021/269416.jpg	c1dcf4d441513c79
F	https://fm-digital-assets.fieldmuseum.org/135/022/269417.jpg	e979df2c48aa6aad
F	https://fm-digital-assets.fieldmuseum.org/135/023/269418.jpg	ca02517f63fbd0f0
F	https://fm-digital-assets.fieldmuseum.org/135/024/269581.jpg	038d70753ff814e7
F	https://fm-digital-assets.fieldmuseum.org/135/025/269582.jpg	ec698853a4708541
F	https://fm-digital-assets.fieldmuseum.org/135/026/269583.jpg	7d313c86d0b65e9d
F	https://fm-digital-assets.fieldmuseum.org/135/027/269583_a.jpg	d2cc67da46fc43ed
F	https://fm-digital-assets.fieldmuseum.org/135/028/269679.jpg	651cd23964f7dc4e
F	https://fm-digital-assets.fieldmuseum.org/135/029/269798.jpg	905936943191a51a
F	https://fm-digital-assets.fieldmuseum.org/135/030/269798_a.jpg	07cba869b59cf723
F	https://fm-digital-assets.fieldmuseum.org/135/031/269951_a.jpg	391d95230ea59e72
F	https://fm-digital-assets.fieldmuseum.org/135/032/270038.jpg	0c4b85894f4b8cf6
F	https://fm-digital-assets.fieldmuseum.org/135/033/270038_a.jpg	ff17dadcf3723c1e
F	https://fm-digital-assets.fieldmuseum.org/135/034/270449.jpg	b2bda5e00c961623
F	https://fm-digital-assets.fieldmuseum.org/135/035/270450.jpg	aa57482f6b0a229b
F	https://fm-digital-assets.fieldmuseum.org/135/036/270482.jpg	d1fd18c6893a0484
F	https://fm-digital-assets.fieldmuseum.org/135/037/270545.jpg	ac95f8cbc17469d5
F	https://fm-digital-assets.fieldmuseum.org/135/038/270905.jpg	0876f3c9d581a629
F	https://fm-digital-assets.fieldmuseum.org/135/039/270906.jpg	f1b3b42974b2f1a2
F	https://fm-digital-assets.fieldmuseum.org/135/040/270908.jpg	9f98b8768a140435
F	https://fm-digital-assets.fieldmuseum.org/135/041/270909.jpg	88996656bee86445
F	https://fm-digital-assets.fieldmuseum.org/135/042/270910.jpg	dd63a9f46b544f91
F	https://fm-digital-assets.fieldmuseum.org/135/043/270912.jpg	2e643821f71173d7
F	https://fm-digital-assets.fieldmuseum.org/135/044/270913.jpg	0df29d82bf190e03
F	https://fm-digital-assets.fieldmuseum.org/135/045/270914.jpg	2dc21ff7d74dee9e
F	https://fm-digital-assets.fieldmuseum.org/135/046/270915.jpg	954eec697c18acec
F	https://fm-digital-assets.fieldmuseum.org/135/047/270916.jpg	545b3a5288d17acc
F	https://fm-digital-assets.fieldmuseum.org/135/048/270917.jpg	5964395385364f0c
F	https://fm-digital-assets.fieldmuseum.org/135/049/270918.jpg	fef70117a56dde12
F	https://fm-digital-assets.fieldmuseum.org/135/050/271472.jpg	efc1ff92fc277ac9
F	https://fm-digital-assets.fieldmuseum.org/135/051/271473.jpg	7f91d7b414ac720a
F	https://fm-digital-assets.fieldmuseum.org/135/052/271474.jpg	f886c0b6bd6b65ed
F	https://fm-digital-assets.fieldmuseum.org/135/053/271474_a.jpg	dc634de40da90693
F	https://fm-digital-assets.fieldmuseum.org/135/054/271474_b.jpg	4cafcf7b66f002d2
F	https://fm-digital-assets.fieldmuseum.org/135/055/271476.jpg	13273803cb773b6d
F	https://fm-digital-assets.fieldmuseum.org/135/056/271477.jpg	196a6b9e33c3cc69
F	https://fm-digital-assets.fieldmuseum.org/135/057/271478.jpg	486f9a7c6a8264b8
F	https://fm-digital-assets.fieldmuseum.org/135/059/271479.jpg	6fae24ca66a243ad
F	https://fm-digital-assets.fieldmuseum.org/135/060/271480.jpg	064ddf41786efec9
F	https://fm-digital-assets.fieldmuseum.org/135/062/271482.jpg	3e99ce13e4699fe0
F	https://fm-digital-assets.fieldmuseum.org/135/063/271484.jpg	1b63f80bbf315bac
F	https://fm-digital-assets.fieldmuseum.org/135/064/271690.jpg	b124e3aa6eb55232
F	https://fm-digital-assets.fieldmuseum.org/135/065/271697.jpg	860077b5b69a8f67
F	https://fm-digital-assets.fieldmuseum.org/135/066/272012.jpg	fe35d3c927115715
F	https://fm-digital-assets.fieldmuseum.org/135/068/272013.jpg	a8e46c2e2d89f036
F	https://fm-digital-assets.fieldmuseum.org/135/069/272013_a.jpg	e76fa5af5f5af07a
F	https://fm-digital-assets.fieldmuseum.org/135/070/272014.jpg	f587b49fd7a3c4bc
F	https://fm-digital-assets.fieldmuseum.org/135/071/272014_a.jpg	d24fb6ebee83e196
F	https://fm-digital-assets.fieldmuseum.org/135/072/272015.jpg	cfde632ef94df3fc
F	https://fm-digital-assets.fieldmuseum.org/135/073/272015_a.jpg	663a6974e521f629
F	https://fm-digital-assets.fieldmuseum.org/135/074/273779.jpg	a497bc19412ab8ac
F	https://fm-digital-assets.fieldmuseum.org/135/075/273839.jpg	efa64cce4793bbb7
F	https://fm-digital-assets.fieldmuseum.org/135/076/273842.jpg	dedcbf214161e80e
F	https://fm-digital-assets.fieldmuseum.org/135/077/274132.jpg	0c1e3830c271c176
F	https://fm-digital-assets.fieldmuseum.org/135/078/274132_a.jpg	efeef22811c5b608
F	https://fm-digital-assets.fieldmuseum.org/135/081/274183.jpg	4e8cbe526e832e8d
F	https://fm-digital-assets.fieldmuseum.org/135/082/274183_a.jpg	76cad29945ad4ece
F	https://fm-digital-assets.fieldmuseum.org/135/084/274186.jpg	c25cf39a55f5744a
F	https://fm-digital-assets.fieldmuseum.org/135/085/274186_a.jpg	ef7a690614ef9796
F	https://fm-digital-assets.fieldmuseum.org/135/086/274187.jpg	921b541f2a8181c8
F	https://fm-digital-assets.fieldmuseum.org/135/087/274187_a.jpg	2e8a6f64cd31485f
F	https://fm-digital-assets.fieldmuseum.org/135/088/274608.jpg	15799c7c95d4e033
F	https://fm-digital-assets.fieldmuseum.org/135/089/274761.jpg	fd330847781bf281
F	https://fm-digital-assets.fieldmuseum.org/135/090/274804.jpg	b09b57ee85874827
F	https://fm-digital-assets.fieldmuseum.org/135/091/274805.jpg	247f288e1b923005
F	https://fm-digital-assets.fieldmuseum.org/135/092/274806.jpg	f6b05714e6adca4b
F	https://fm-digital-assets.fieldmuseum.org/135/093/274807.jpg	5aa0f95921b84a4d
F	https://fm-digital-assets.fieldmuseum.org/135/094/274813.jpg	2e572159fafd2612
F	https://fm-digital-assets.fieldmuseum.org/135/095/274814.jpg	2ae35fd10dedd781
F	https://fm-digital-assets.fieldmuseum.org/135/096/274851.jpg	dc094fc113d6f021
F	https://fm-digital-assets.fieldmuseum.org/135/097/274857.jpg	acfc1f04f56c01ed
F	https://fm-digital-assets.fieldmuseum.org/135/098/274873.jpg	0cdcb73c127ea166
F	https://fm-digital-assets.fieldmuseum.org/135/099/274877.jpg	b0a2e5afd82c874d
F	https://fm-digital-assets.fieldmuseum.org/135/100/274878.jpg	4378f90a3139e78a
F	https://fm-digital-assets.fieldmuseum.org/135/101/274879.jpg	7d896dd3441ee068
F	https://fm-digital-assets.fieldmuseum.org/135/102/274881.jpg	98bdf56b344b2fcc
F	https://fm-digital-assets.fieldmuseum.org/135/103/274881_a.jpg	3fb3578a107e3e31
F	https://fm-digital-assets.fieldmuseum.org/135/104/274882.jpg	bf878fc9204f4c2d
F	https://fm-digital-assets.fieldmuseum.org/135/105/274883.jpg	cbc924e22af9bcb8
F	https://fm-digital-assets.fieldmuseum.org/135/106/274890.jpg	8fc5c7aedde14934
F	https://fm-digital-assets.fieldmuseum.org/135/107/274894.jpg	7c64b9a158a52467
F	https://fm-digital-assets.fieldmuseum.org/135/108/274896.jpg	e564b08dbcd7f7be
F	https://fm-digital-assets.fieldmuseum.org/135/109/274897.jpg	dbdc62e1c4eb4e7e
F	https://fm-digital-assets.fieldmuseum.org/135/110/275402.jpg	c052e094440cbc58
F	https://fm-digital-assets.fieldmuseum.org/135/111/275636.jpg	ca1dd2dff756dce7
F	https://fm-digital-assets.fieldmuseum.org/135/114/275979.jpg	564f2020b916a0a1
F	https://fm-digital-assets.fieldmuseum.org/135/115/275981.jpg	a296e9445191ca21
F	https://fm-digital-assets.fieldmuseum.org/135/116/275983.jpg	b5b9ba8a5527da45
F	https://fm-digital-assets.fieldmuseum.org/135/117/275984.jpg	bd472227dfbb7e9e
F	https://fm-digital-assets.fieldmuseum.org/135/118/275985.jpg	c0d4278f23769d7b
F	https://fm-digital-assets.fieldmuseum.org/135/119/275986.jpg	d62d37d88c7bc9bf
F	https://fm-digital-assets.fieldmuseum.org/135/120/275988.jpg	e1c572d9762df5be
F	https://fm-digital-assets.fieldmuseum.org/135/121/28016.jpg	a0f9bdff7d7b19b3
F	https://fm-digital-assets.fieldmuseum.org/135/122/28016_a.jpg	6eb133dad0784c2d
F	https://fm-digital-assets.fieldmuseum.org/135/123/28017.jpg	60d329777882d889
F	https://fm-digital-assets.fieldmuseum.org/135/124/3025.jpg	931db728058e3b63
F	https://fm-digital-assets.fieldmuseum.org/135/125/3025_a.jpg	442a0b8cd090597a
F	https://fm-digital-assets.fieldmuseum.org/135/126/3026.jpg	89d9a0a5352fa0f1
F	https://fm-digital-assets.fieldmuseum.org/135/127/3028.jpg	2752efb7f3108b98
F	https://fm-digital-assets.fieldmuseum.org/135/128/3029.jpg	54d7a9021b42d111
F	https://fm-digital-assets.fieldmuseum.org/135/129/3030.jpg	238277adefca1f99
F	https://fm-digital-assets.fieldmuseum.org/135/130/3030_a.jpg	810e465903abbe3c
F	https://fm-digital-assets.fieldmuseum.org/135/131/3031.jpg	bf5e4ad27e446191
F	https://fm-digital-assets.fieldmuseum.org/135/132/3031_a.jpg	39652d301c5fd1c4
F	https://fm-digital-assets.fieldmuseum.org/135/134/30321.jpg	339b5990167fdc7e
F	https://fm-digital-assets.fieldmuseum.org/135/135/30322.jpg	03ab470e4b858b8e
F	https://fm-digital-assets.fieldmuseum.org/135/136/30324.jpg	3df4646ae9069033
F	https://fm-digital-assets.fieldmuseum.org/135/137/3033.jpg	a04ac61b7fe0f5bd
F	https://fm-digital-assets.fieldmuseum.org/135/138/3036.jpg	4d3abd07ab09b2a0
F	https://fm-digital-assets.fieldmuseum.org/135/141/3039.jpg	43b57c523fa18fa6
F	https://fm-digital-assets.fieldmuseum.org/135/142/3039_a.jpg	4d17dde7f89d78c9
F	https://fm-digital-assets.fieldmuseum.org/135/143/3039_b.jpg	a3a9a22b18e0c695
F	https://fm-digital-assets.fieldmuseum.org/135/144/3039_c.jpg	c28d98e931cb4f7c
F	https://fm-digital-assets.fieldmuseum.org/135/145/3039_d.jpg	9f7f5ac167b25a15
F	https://fm-digital-assets.fieldmuseum.org/135/146/3080.jpg	d8a87d0b28457bb7
F	https://fm-digital-assets.fieldmuseum.org/135/147/3080_a.jpg	36919b360f4186b9
F	https://fm-digital-assets.fieldmuseum.org/135/148/3080_b.jpg	ca6724030161764b
F	https://fm-digital-assets.fieldmuseum.org/135/149/3080_c.jpg	b41861c55f8532e0
F	https://fm-digital-assets.fieldmuseum.org/135/150/404602.jpg	be91dfe8b82d9f74
F	https://fm-digital-assets.fieldmuseum.org/135/151/404602_a.jpg	2c0a662100557d76
F	https://fm-digital-assets.fieldmuseum.org/135/152/404602_b.jpg	e1e935a29ca3e552
F	https://fm-digital-assets.fieldmuseum.org/135/153/404624.jpg	dca2ded554e57963
F	https://fm-digital-assets.fieldmuseum.org/135/154/404625.jpg	791cd73be9c4eecf
F	https://fm-digital-assets.fieldmuseum.org/135/155/404625_a.jpg	9b069b561afdd0ac
F	https://fm-digital-assets.fieldmuseum.org/135/156/404627.jpg	c0f4463489b78a28
F	https://fm-digital-assets.fieldmuseum.org/135/157/5857.jpg	970c91110aa6cc95
F	https://fm-digital-assets.fieldmuseum.org/135/158/5858.jpg	058b8abdef581aec
F	https://fm-digital-assets.fieldmuseum.org/135/159/5858_a.jpg	6b6d65ef2d768bc8
F	https://fm-digital-assets.fieldmuseum.org/135/160/5858_b.jpg	d2cb71821992f496
F	https://fm-digital-assets.fieldmuseum.org/135/161/5859.jpg	b6c829e022a9be0b
F	https://fm-digital-assets.fieldmuseum.org/135/162/5860.jpg	6e0b6cd67d920ff6
F	https://fm-digital-assets.fieldmuseum.org/135/163/610507.jpg	9f49b901368158ff
F	https://fm-digital-assets.fieldmuseum.org/135/164/610884.jpg	21903e98abf75a31
F	https://fm-digital-assets.fieldmuseum.org/135/165/610884_a.jpg	03e9ed4b5a5b5b0b
F	https://fm-digital-assets.fieldmuseum.org/135/166/611008.jpg	69ee728e33e6e539
F	https://fm-digital-assets.fieldmuseum.org/135/167/611012.jpg	83b0fdf2d2d70e3e
F	https://fm-digital-assets.fieldmuseum.org/135/168/611017.jpg	e529f289d85eee68
F	https://fm-digital-assets.fieldmuseum.org/135/169/611035.jpg	58d8b2c7a55f3fb3
F	https://fm-digital-assets.fieldmuseum.org/135/170/611036.jpg	62b91e11ba876533
F	https://fm-digital-assets.fieldmuseum.org/135/171/611039.jpg	95c251fed594645a
F	https://fm-digital-assets.fieldmuseum.org/135/172/611074.jpg	c3b7467755c3ff9e
F	https://fm-digital-assets.fieldmuseum.org/135/173/611251.jpg	04239c5a6c35064e
F	https://fm-digital-assets.fieldmuseum.org/135/174/612271.jpg	aaeacabd7ae666c8
F	https://fm-digital-assets.fieldmuseum.org/135/175/612272.jpg	9f8391eee2575fce
F	https://fm-digital-assets.fieldmuseum.org/135/176/612274.jpg	c0f6943b77c0ce1d
F	https://fm-digital-assets.fieldmuseum.org/135/178/612411.jpg	4136618fd968ab7c
F	https://fm-digital-assets.fieldmuseum.org/135/179/612520.jpg	faa9f732664482d0
F	https://fm-digital-assets.fieldmuseum.org/135/180/612522.jpg	98a1942854871e18
F	https://fm-digital-assets.fieldmuseum.org/135/181/612720.jpg	ab2a531e64f6ac87
F	https://fm-digital-assets.fieldmuseum.org/135/182/612721.jpg	41f7a7ad57f68b1b
F	https://fm-digital-assets.fieldmuseum.org/135/183/612722.jpg	f85b94977db805c3
F	https://fm-digital-assets.fieldmuseum.org/135/184/612753.jpg	f9ef838982e1a5a6
F	https://fm-digital-assets.fieldmuseum.org/135/185/612754.jpg	27e1c8eda219a3f9
F	https://fm-digital-assets.fieldmuseum.org/135/186/612779.jpg	42dcd14903e40d17
F	https://fm-digital-assets.fieldmuseum.org/135/189/615052.jpg	4d1f4f3febf37671
F	https://fm-digital-assets.fieldmuseum.org/135/190/615053.jpg	76ff2d66b1271d05
F	https://fm-digital-assets.fieldmuseum.org/135/191/615054.jpg	5cca6b081968f003
F	https://fm-digital-assets.fieldmuseum.org/135/192/615058.jpg	037ea1e277b6ce6c
F	https://fm-digital-assets.fieldmuseum.org/135/194/61793.jpg	1c3381e3abc88eac
F	https://fm-digital-assets.fieldmuseum.org/135/195/620880.jpg	48a9cf75e98645a3
F	https://fm-digital-assets.fieldmuseum.org/135/196/621048.jpg	3b67474e76073c99
F	https://fm-digital-assets.fieldmuseum.org/135/197/621050.jpg	d6b995fab68fbd6e
F	https://fm-digital-assets.fieldmuseum.org/135/198/621051.jpg	f33125d6f2c44232
F	https://fm-digital-assets.fieldmuseum.org/135/199/621144.jpg	786a59985594e1ba
F	https://fm-digital-assets.fieldmuseum.org/135/200/8227.jpg	f96664314c18c355
F	https://fm-digital-assets.fieldmuseum.org/135/201/8227_a.jpg	9b6cbe0eacdc27a9
F	https://fm-digital-assets.fieldmuseum.org/135/202/8227_b.jpg	0a014e140b5386aa
F	https://fm-digital-assets.fieldmuseum.org/135/203/8227_c.jpg	b40a34663c8c7bb0
F	https://fm-digital-assets.fieldmuseum.org/135/217/87221.jpg	9a95d37433ef45b2
F	https://fm-digital-assets.fieldmuseum.org/137/344/1970496.jpg	085c1b568abe02fc
F	https://fm-digital-assets.fieldmuseum.org/137/402/1970496_a.jpg	31d1c2ea284c9f10
F	https://fm-digital-assets.fieldmuseum.org/137/404/20330.jpg	93c02922d953a7ec
F	https://fm-digital-assets.fieldmuseum.org/137/405/20330_a.jpg	ecf7ba80d3d04516
F	https://fm-digital-assets.fieldmuseum.org/137/433/20341.jpg	2b7b5e62234d08e8
F	https://fm-digital-assets.fieldmuseum.org/137/738/20341_a.jpg	df23443849c19137
F	https://fm-digital-assets.fieldmuseum.org/137/746/20341_b.jpg	b00b6d28a89799ff
F	https://fm-digital-assets.fieldmuseum.org/140/600/20341_c.jpg	55af8a3cc70537ba
F	https://fm-digital-assets.fieldmuseum.org/140/691/20499.jpg	4f414e48c18f16e5
F	https://fm-digital-assets.fieldmuseum.org/141/674/20499_a.jpg	0d4c0c665364adff
F	https://fm-digital-assets.fieldmuseum.org/141/686/2108897.jpg	795560ca7577d391
F	https://fm-digital-assets.fieldmuseum.org/141/687/2108897_a.jpg	1032743d4d4afb1d
F	https://fm-digital-assets.fieldmuseum.org/141/688/2273813.jpg	46c39dace5baae02
F	https://fm-digital-assets.fieldmuseum.org/141/689/269314.jpg	ce18c689856e05f8
F	https://fm-digital-assets.fieldmuseum.org/141/690/269314_a.jpg	df42bcead6578f6e
F	https://fm-digital-assets.fieldmuseum.org/1420/039/V0084854F.jpg	d6e040a43a4f7a60
F	https://fm-digital-assets.fieldmuseum.org/1420/040/V0084855F.jpg	9b32d7e45e2a6a22
F	https://fm-digital-assets.fieldmuseum.org/1420/041/V0084856F.jpg	a5df38b073fc1b13
F	https://fm-digital-assets.fieldmuseum.org/1420/042/V0085262F.jpg	42e90597e5dbccb2
F	https://fm-digital-assets.fieldmuseum.org/1435/563/268204_B.jpg	4dcd59ef3cf13c4a
F	https://fm-digital-assets.fieldmuseum.org/1435/589/268204_Ba.jpg	11f83ca1a7fb5e41
F	https://fm-digital-assets.fieldmuseum.org/1435/602/268204_Bb.jpg	3dc683264c1af0a2
F	https://fm-digital-assets.fieldmuseum.org/1435/603/268204_Bc.jpg	878986157a1ff50c
F	https://fm-digital-assets.fieldmuseum.org/1435/605/268204_Bd.jpg	ac4c3d2bdc614823
F	https://fm-digital-assets.fieldmuseum.org/1435/608/268204_Be.jpg	0852e81573d4e0f9
F	https://fm-digital-assets.fieldmuseum.org/1435/628/275723.jpg	51962d9345f4cce5
F	https://fm-digital-assets.fieldmuseum.org/1435/629/275723_a.jpg	f6b9fdff65870590
F	https://fm-digital-assets.fieldmuseum.org/1435/630/275724.jpg	5cc2750c8a4c1da9
F	https://fm-digital-assets.fieldmuseum.org/1435/631/275724_a.jpg	c171e3b6f66ce888
F	https://fm-digital-assets.fieldmuseum.org/1435/632/275724_b.jpg	05959b5f070b5081
F	https://fm-digital-assets.fieldmuseum.org/1435/633/275735.jpg	f8b7cb9b6dd3e84f
F	https://fm-digital-assets.fieldmuseum.org/1435/634/275735_a.jpg	3f8c402de738ca85
F	https://fm-digital-assets.fieldmuseum.org/1435/635/275735_b.jpg	03fd7bff6297d8e2
F	https://fm-digital-assets.fieldmuseum.org/1435/636/275735_c.jpg	81662696b8c4859b
F	https://fm-digital-assets.fieldmuseum.org/1435/638/275736.jpg	0826db265fd1d737
F	https://fm-digital-assets.fieldmuseum.org/1435/639/275736_a.jpg	be1c718b7e106f81
F	https://fm-digital-assets.fieldmuseum.org/1435/640/275736_b.jpg	b55a49ae7c7bebf2
F	https://fm-digital-assets.fieldmuseum.org/1435/641/275757.jpg	757ffbe28f1feb2f
F	https://fm-digital-assets.fieldmuseum.org/1435/642/275757_a.jpg	68b02cd18d856576
F	https://fm-digital-assets.fieldmuseum.org/1435/643/275828.jpg	f27befe8bfaf3a60
F	https://fm-digital-assets.fieldmuseum.org/1435/644/275828_a.jpg	efb71f96927c64f3
F	https://fm-digital-assets.fieldmuseum.org/1435/645/275828_b.jpg	bb8540fa75f9ffdb
F	https://fm-digital-assets.fieldmuseum.org/1435/646/2326285.jpg	729bcab0474a1d2d
F	https://fm-digital-assets.fieldmuseum.org/1435/647/2326285_a.jpg	adca3eb6239a2821
F	https://fm-digital-assets.fieldmuseum.org/1435/648/2326285_b.jpg	432935c761af2987
F	https://fm-digital-assets.fieldmuseum.org/1435/649/2326285_c.jpg	0a209cb1311aa016
F	https://fm-digital-assets.fieldmuseum.org/1453/806/271512_a.jpg	90c36d70de30f91d
F	https://fm-digital-assets.fieldmuseum.org/1453/810/271512_b.jpg	2ba5ac592334a270
F	https://fm-digital-assets.fieldmuseum.org/1453/811/271512_c.jpg	f1a6faa8254e8a8a
F	https://fm-digital-assets.fieldmuseum.org/1453/812/271512_d.jpg	c7b0181e7d43413f
F	https://fm-digital-assets.fieldmuseum.org/1453/813/271554.jpg	adfcca03d0c0fbde
F	https://fm-digital-assets.fieldmuseum.org/1457/193/V0094299F.jpg	e7031a0fe1fe82de
F	https://fm-digital-assets.fieldmuseum.org/1457/194/V0094301F.jpg	3be36e0ee0defe48
F	https://fm-digital-assets.fieldmuseum.org/148/320/1970431.jpg	6708def776863531
F	https://fm-digital-assets.fieldmuseum.org/1486/811/B83504d.jpg	c1a68643ffbd0ee1
F	https://fm-digital-assets.fieldmuseum.org/1486/813/B83505d.jpg	ab407367a160409e
F	https://fm-digital-assets.fieldmuseum.org/1486/814/B83506d.jpg	87844871d634cc5f
F	https://fm-digital-assets.fieldmuseum.org/1486/815/B83507d.jpg	7cd3be2fe2f69509
F	https://fm-digital-assets.fieldmuseum.org/1486/818/B83510d.jpg	dc590eccbae15451
F	https://fm-digital-assets.fieldmuseum.org/1486/819/B83511d.jpg	bc9225225129e12d
F	https://fm-digital-assets.fieldmuseum.org/1486/820/B83512d.jpg	20eba8cc65b22739
F	https://fm-digital-assets.fieldmuseum.org/1486/822/B83513d.jpg	97d9aecb44aab5fe
F	https://fm-digital-assets.fieldmuseum.org/1490/532/V0094300F.jpg	d9ef3f3384b5f0e8
F	https://fm-digital-assets.fieldmuseum.org/1525/604/V0085622F.jpg	6fd0f5374689eb71
